Ro	Time	E_SvFs	E
0.06	2.802	0.784099785294	0.784099785294
0.08	2.802	0.787063290739	0.787063290739
0.1	2.802	0.790103902662	0.790103902662
0.12	2.802	0.793193703817	0.793193703817
0.14	2.802	0.796328965194	0.796328965194
0.16	2.802	0.799399903451	0.799399903451
0.18	2.802	0.802969999339	0.802969999339
0.2	2.802	0.803300436104	0.803300436104
0.22	2.802	0.804053614065	0.804053614065
0.24	2.802	0.80459629425	0.80459629425
0.26	2.802	0.804954366376	0.804954366376
0.28	2.802	0.805066552973	0.805066552973
0.3	2.802	0.804913936905	0.804913936905
0.32	2.802	0.804434298777	0.804434298777
0.34	2.802	0.803593616412	0.803593616412
0.36	2.802	0.802345059871	0.802345059871
0.38	2.802	0.800651807895	0.800651807895
0.4	2.802	0.798474182687	0.798474182687
0.42	2.802	0.795775329093	0.795775329093
0.44	2.802	0.79251696197	0.79251696197
0.46	2.802	0.78866139989	0.78866139989
0.48	2.802	0.784167349533	0.784167349533
0.5	2.802	0.778995737758	0.778995737758
0.52	2.802	0.773094612213	0.773094612213
0.54	2.802	0.766429768234	0.766429768234
0.56	2.802	0.758912073222	0.758912073222
0.58	2.802	0.750558722047	0.750558722047
0.6	2.802	0.741119260673	0.741119260673
0.62	2.802	0.730938837892	0.730938837892
0.64	2.802	0.719002227637	0.719002227637
0.66	2.802	0.707479725609	0.707479725609
0.68	2.802	0.693779999692	0.693779999692
0.7	2.802	0.690050895239	0.690050895239
0.72	2.802	0.684199331997	0.684199331997
0.74	2.802	0.678875319512	0.678875319512
0.76	2.802	0.671962435155	0.671962435155
0.78	2.802	0.664550475618	0.664550475618
0.8	2.802	0.656341690599	0.656341690599
0.82	2.802	0.647719905996	0.647719905996
0.84	2.802	0.638680051817	0.638680051817
0.86	2.802	0.629650838203	0.629650838203
0.88	2.802	0.620688041055	0.620688041055
0.9	2.802	0.61255908467	0.61255908467
0.92	2.802	0.609125456663	0.609125456663
0.94	2.802	0.595374539344	0.595374539344
0.96	2.802	0.571517089566	0.571517089566
0.98	2.802	0.552386665944	0.552386665944
1.0	2.802	0.534220666869	0.534220666869
0.0	2.803	0.773929187776	0.773929187776
0.02	2.803	0.774180001536	0.774180001536
0.04	2.803	0.780456791965	0.780456791965
0.06	2.803	0.783141490065	0.783141490065
0.08	2.803	0.786321129466	0.786321129466
0.1	2.803	0.789309422051	0.789309422051
0.12	2.803	0.792454896951	0.792454896951
0.14	2.803	0.795360085567	0.795360085567
0.16	2.803	0.79862288015	0.79862288015
0.18	2.803	0.798120001598	0.798120001598
0.2	2.803	0.802630659469	0.802630659469
0.22	2.803	0.803306461163	0.803306461163
0.24	2.803	0.804187936417	0.804187936417
0.26	2.803	0.804638648313	0.804638648313
0.28	2.803	0.804900231752	0.804900231752
0.3	2.803	0.804849155666	0.804849155666
0.32	2.803	0.804474851305	0.804474851305
0.34	2.803	0.803725800085	0.803725800085
0.36	2.803	0.802566422019	0.802566422019
0.38	2.803	0.800958270196	0.800958270196
0.4	2.803	0.798865633245	0.798865633245
0.42	2.803	0.796253110389	0.796253110389
0.44	2.803	0.793085448469	0.793085448469
0.46	2.803	0.789327128923	0.789327128923
0.48	2.803	0.78494122355	0.78494122355
0.5	2.803	0.77989019118	0.77989019118
0.52	2.803	0.774132036889	0.774132036889
0.54	2.803	0.767627104172	0.767627104172
0.56	2.803	0.760319157745	0.760319157745
0.58	2.803	0.752179000765	0.752179000765
0.6	2.803	0.743092071858	0.743092071858
0.62	2.803	0.733145923701	0.733145923701
0.64	2.803	0.721905505127	0.721905505127
0.66	2.803	0.710345825618	0.710345825618
0.68	2.803	0.696709999805	0.696709999805
0.7	2.803	0.692460084897	0.692460084897
0.72	2.803	0.686188599548	0.686188599548
0.74	2.803	0.67970891117	0.67970891117
0.76	2.803	0.672104260916	0.672104260916
0.78	2.803	0.663876140527	0.663876140527
0.8	2.803	0.655009188804	0.655009188804
0.82	2.803	0.645712845657	0.645712845657
0.84	2.803	0.636149694017	0.636149694017
0.86	2.803	0.626520908533	0.626520908533
0.88	2.803	0.617458112673	0.617458112673
0.9	2.803	0.608772152591	0.608772152591
0.92	2.803	0.605782537611	0.605782537611
0.94	2.803	0.591777462015	0.591777462015
0.96	2.803	0.566837415016	0.566837415016
0.98	2.803	0.547860221273	0.547860221273
1.0	2.803	0.529008755598	0.529008755598
0.0	2.804	0.773141499618	0.773141499618
0.02	2.804	0.775239999217	0.775239999217
0.04	2.804	0.779676792832	0.779676792832
0.06	2.804	0.782319552154	0.782319552154
0.08	2.804	0.785591312678	0.785591312678
0.1	2.804	0.788554050142	0.788554050142
0.12	2.804	0.791727725737	0.791727725737
0.14	2.804	0.794531600544	0.794531600544
0.16	2.804	0.79786183162	0.79786183162
0.18	2.804	0.799219999194	0.799219999194
0.2	2.804	0.801975631017	0.801975631017
0.22	2.804	0.80269529208	0.80269529208
0.24	2.804	0.803787535602	0.803787535602
0.26	2.804	0.80434370915	0.80434370915
0.28	2.804	0.804739378197	0.804739378197
0.3	2.804	0.804791035624	0.804791035624
0.32	2.804	0.804518854491	0.804518854491
0.34	2.804	0.803860767752	0.803860767752
0.36	2.804	0.80278915309	0.80278915309
0.38	2.804	0.801265078954	0.801265078954
0.4	2.804	0.799256215296	0.799256215296
0.42	2.804	0.796728792759	0.796728792759
0.44	2.804	0.793650390567	0.793650390567
0.46	2.804	0.789987713403	0.789987713403
0.48	2.804	0.785707862978	0.785707862978
0.5	2.804	0.78077520055	0.78077520055
0.52	2.804	0.77515644273	0.77515644273
0.54	2.804	0.768808653882	0.768808653882
0.56	2.804	0.761702828482	0.761702828482
0.58	2.804	0.753774850809	0.753774850809
0.6	2.804	0.745016574745	0.745016574745
0.62	2.804	0.735321545443	0.735321545443
0.64	2.804	0.724635420811	0.724635420811
0.66	2.804	0.713193871896	0.713193871896
0.68	2.804	0.697890000527	0.697890000527
0.7	2.804	0.694851517775	0.694851517775
0.72	2.804	0.688004849026	0.688004849026
0.74	2.804	0.680511352259	0.680511352259
0.76	2.804	0.672196656632	0.672196656632
0.78	2.804	0.663174873036	0.663174873036
0.8	2.804	0.653642732376	0.653642732376
0.82	2.804	0.643673701101	0.643673701101
0.84	2.804	0.633548382226	0.633548382226
0.86	2.804	0.623303689528	0.623303689528
0.88	2.804	0.613879961927	0.613879961927
0.9	2.804	0.604574501138	0.604574501138
0.92	2.804	0.599764319921	0.599764319921
0.94	2.804	0.585495682273	0.585495682273
0.96	2.804	0.56174624942	0.56174624942
0.98	2.804	0.542931037408	0.542931037408
1.0	2.804	0.523703202815	0.523703202815
0.0	2.805	0.772368714522	0.772368714522
0.02	2.805	0.775290000078	0.775290000078
0.04	2.805	0.778917744429	0.778917744429
0.06	2.805	0.781618966289	0.781618966289
0.08	2.805	0.784877773253	0.784877773253
0.1	2.805	0.787844009277	0.787844009277
0.12	2.805	0.791015954181	0.791015954181
0.14	2.805	0.793827661745	0.793827661745
0.16	2.805	0.797118154713	0.797118154713
0.18	2.805	0.799270000079	0.799270000079
0.2	2.805	0.801336265156	0.801336265156
0.22	2.805	0.802203107649	0.802203107649
0.24	2.805	0.803397513973	0.803397513973
0.26	2.805	0.804073042111	0.804073042111
0.28	2.805	0.804586076824	0.804586076824
0.3	2.805	0.804741572315	0.804741572315
0.32	2.805	0.804567684354	0.804567684354
0.34	2.805	0.803999533489	0.803999533489
0.36	2.805	0.803013810102	0.803013810102
0.38	2.805	0.801572372583	0.801572372583
0.4	2.805	0.799645612138	0.799645612138
0.42	2.805	0.797201578508	0.797201578508
0.44	2.805	0.794210442843	0.794210442843
0.46	2.805	0.790641182829	0.790641182829
0.48	2.805	0.786464525551	0.786464525551
0.5	2.805	0.781647125372	0.781647125372
0.52	2.805	0.77616296722	0.77616296722
0.54	2.805	0.769968223432	0.769968223432
0.56	2.805	0.763054886388	0.763054886388
0.58	2.805	0.755336138807	0.755336138807
0.6	2.805	0.746882824511	0.746882824511
0.62	2.805	0.73745029456	0.73745029456
0.64	2.805	0.72728563968	0.72728563968
0.66	2.805	0.716008887558	0.716008887558
0.68	2.805	0.701339999948	0.701339999948
0.7	2.805	0.697210373754	0.697210373754
0.72	2.805	0.689742008334	0.689742008334
0.74	2.805	0.681267546616	0.681267546616
0.76	2.805	0.672229783272	0.672229783272
0.78	2.805	0.662436268717	0.662436268717
0.8	2.805	0.652232562007	0.652232562007
0.82	2.805	0.641593032162	0.641593032162
0.84	2.805	0.63086491881	0.63086491881
0.86	2.805	0.619984193511	0.619984193511
0.88	2.805	0.609990756349	0.609990756349
0.9	2.805	0.599996315883	0.599996315883
0.92	2.805	0.594381406546	0.594381406546
0.94	2.805	0.579838592728	0.579838592728
0.96	2.805	0.556273583849	0.556273583849
0.98	2.805	0.537631276871	0.537631276871
1.0	2.805	0.518289205087	0.518289205087
0.0	2.806	0.771611489918	0.771611489918
0.02	2.806	0.774979999878	0.774979999878
0.04	2.806	0.778178515135	0.778178515135
0.06	2.806	0.780993664075	0.780993664075
0.08	2.806	0.784183469876	0.784183469876
0.1	2.806	0.787179029501	0.787179029501
0.12	2.806	0.790322409402	0.790322409402
0.14	2.806	0.793200426558	0.793200426558
0.16	2.806	0.796390134242	0.796390134242
0.18	2.806	0.79894999987	0.79894999987
0.2	2.806	0.800710372224	0.800710372224
0.22	2.806	0.801781336952	0.801781336952
0.24	2.806	0.80301947582	0.80301947582
0.26	2.806	0.803826830148	0.803826830148
0.28	2.806	0.804442301191	0.804442301191
0.3	2.806	0.804702302147	0.804702302147
0.32	2.806	0.804622707512	0.804622707512
0.34	2.806	0.804143044727	0.804143044727
0.36	2.806	0.803240956802	0.803240956802
0.38	2.806	0.80188029412	0.80188029412
0.4	2.806	0.800033535642	0.800033535642
0.42	2.806	0.797670711982	0.797670711982
0.44	2.806	0.794764328109	0.794764328109
0.46	2.806	0.791285655202	0.791285655202
0.48	2.806	0.787208607063	0.787208607063
0.5	2.806	0.782502476306	0.782502476306
0.52	2.806	0.777147027741	0.777147027741
0.54	2.806	0.771099824491	0.771099824491
0.56	2.806	0.764367750475	0.764367750475
0.58	2.806	0.756852788572	0.756852788572
0.6	2.806	0.748681305773	0.748681305773
0.62	2.806	0.739515390483	0.739515390483
0.64	2.806	0.729892446404	0.729892446404
0.66	2.806	0.718765739871	0.718765739871
0.68	2.806	0.706240000294	0.706240000294
0.7	2.806	0.699511712451	0.699511712451
0.72	2.806	0.691436729345	0.691436729345
0.74	2.806	0.681961200474	0.681961200474
0.76	2.806	0.672194671453	0.672194671453
0.78	2.806	0.661650640957	0.661650640957
0.8	2.806	0.650771429111	0.650771429111
0.82	2.806	0.639464265304	0.639464265304
0.84	2.806	0.628097238106	0.628097238106
0.86	2.806	0.616559295726	0.616559295726
0.88	2.806	0.605831151466	0.605831151466
0.9	2.806	0.59507906216	0.59507906216
0.92	2.806	0.587733650984	0.587733650984
0.94	2.806	0.572906347752	0.572906347752
0.96	2.806	0.550461174787	0.550461174787
0.98	2.806	0.532005333059	0.532005333059
1.0	2.806	0.512765808986	0.512765808986
0.0	2.807	0.770869889237	0.770869889237
0.02	2.807	0.774190000011	0.774190000011
0.04	2.807	0.77745645694	0.77745645694
0.06	2.807	0.780432550127	0.780432550127
0.08	2.807	0.783510641032	0.783510641032
0.1	2.807	0.786555381503	0.786555381503
0.12	2.807	0.789649224311	0.789649224311
0.14	2.807	0.792638261305	0.792638261305
0.16	2.807	0.795674538201	0.795674538201
0.18	2.807	0.798130000019	0.798130000019
0.2	2.807	0.800094246019	0.800094246019
0.22	2.807	0.801417958753	0.801417958753
0.24	2.807	0.802654408173	0.802654408173
0.26	2.807	0.803603491086	0.803603491086
0.28	2.807	0.804309949961	0.804309949961
0.3	2.807	0.804674387868	0.804674387868
0.32	2.807	0.804685286649	0.804685286649
0.34	2.807	0.804292194107	0.804292194107
0.36	2.807	0.803471164913	0.803471164913
0.38	2.807	0.802188996259	0.802188996259
0.4	2.807	0.800419732593	0.800419732593
0.42	2.807	0.798135490997	0.798135490997
0.44	2.807	0.795310853424	0.795310853424
0.46	2.807	0.79191936158	0.79191936158
0.48	2.807	0.787937671068	0.787937671068
0.5	2.807	0.783337963737	0.783337963737
0.52	2.807	0.778104361826	0.778104361826
0.54	2.807	0.77219777662	0.77219777662
0.56	2.807	0.765634375112	0.765634375112
0.58	2.807	0.758315029925	0.758315029925
0.6	2.807	0.750400565337	0.750400565337
0.62	2.807	0.741499269221	0.741499269221
0.64	2.807	0.732409678493	0.732409678493
0.66	2.807	0.721430406982	0.721430406982
0.68	2.807	0.712439999704	0.712439999704
